Tag,popular_index,count,ratio(%)
일상개그힐링,106,2,0.2510777393528827
학원액션,106,2,0.2510777393528827
격투기,105,1,0.24870908143445922
아포칼립스,102,2,0.24160310767918897
아카데미물,101,2,0.23923444976076555
성장드라마,100,3,0.23686579184234213
할리퀸,95,1,0.22502250225022502
절망적인,94,1,0.2226538443318016
드라마&영화 원작웹툰,92,1,0.21791652849495477
의학드라마,92,1,0.21791652849495477
서스펜스,91,3,0.21554787057653135
무심녀,89,2,0.21081055473968446
고자극드라마,88,1,0.20844189682126105
2024 지상최대공모전,87,1,0.20607323890283763
비쥬얼쇼크,87,1,0.20607323890283763
명작,85,1,0.2013359230659908
과거,85,2,0.2013359230659908
열혈,84,3,0.19896726514756738
헌터물,83,2,0.19659860722914396
무심남,83,3,0.19659860722914396
소심남,81,2,0.19186129139229713
SF,80,3,0.1894926334738737
환골탈태,78,2,0.18475531763702688
군림녀,75,1,0.1776493438817566
스포츠,74,4,0.17528068596333318
동양풍로맨스,73,2,0.17291202804490977
혐관로맨스,71,3,0.1681747122080629
폭스남,68,1,0.16106873845279263
이세계요리,67,1,0.1587000805343692
4차원,67,2,0.1587000805343692
이능력배틀물,66,2,0.1563314226159458
괴담,65,1,0.15396276469752238
재벌녀,63,1,0.14922544886067554
라이벌,62,4,0.14685679094225212
연상연하,61,1,0.1444881330238287
후회남,60,1,0.14211947510540526
눈물샘자극,60,2,0.14211947510540526
다정녀,58,1,0.13738215926855843
연애/결혼공감,56,1,0.1326448434317116
2025 연재직행열차,55,1,0.13027618551328818
2024 최강자전,53,1,0.12553886967644134
오피스로맨스,52,1,0.1231702117580179
사내연애,52,1,0.1231702117580179
집착물,51,2,0.12080155383959448
까칠녀,50,1,0.11843289592117107
자본주의,49,1,0.11606423800274765
하이틴,48,2,0.11369558008432422
하렘,45,1,0.10658960632905397
2024 연재직행열차,43,1,0.1018522904922071
러브코미디,39,3,0.09237765881851344
짝사랑남,39,1,0.09237765881851344
성장로판,39,1,0.09237765881851344
빌런,38,1,0.09000900090009001
피카레스크,38,1,0.09000900090009001
악역이주인공,38,1,0.09000900090009001
로맨스릴러,36,1,0.08527168506324317
공식미녀,34,1,0.08053436922639631
감성드라마,32,1,0.07579705338954948
학원로맨스,32,3,0.07579705338954948
환생,31,2,0.07342839547112606
헌신남,29,1,0.06869107963427921
짝사랑,29,1,0.06869107963427921
후회물,29,1,0.06869107963427921
힘숨찐,28,2,0.0663224217158558
전쟁,28,1,0.0663224217158558
소꿉친구,27,1,0.06395376379743238
직진녀,26,2,0.06158510587900895
순진녀,26,1,0.06158510587900895
투병,25,1,0.05921644796058553
육아물,25,1,0.05921644796058553
순진남,23,1,0.05447913212373869
명랑녀,19,2,0.045004500450045004
햇살녀,16,1,0.03789852669477474
평범남,16,1,0.03789852669477474
학원물,13,2,0.030792552939504475
액션아포칼립스,12,1,0.028423895021081055
던전물,11,1,0.02605523710265763
서바이벌,10,2,0.023686579184234214
로맨스코미디,9,1,0.021317921265810794
걸크러시,7,1,0.01658060542896395
야구,4,1,0.009474631673693685
동아리,1,1,0.0023686579184234212
